months_as_customer,age,policy_number,policy_state,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,fraud_reported,loss_ratio,profitability,vehicle_age,age_group,Parked Car,Single Vehicle Collision,Vehicle Theft,Rear Collision,Side Collision,Fire,Other,Police,Minor Damage,Total Loss,Trivial Damage,250/500,500/1000,incident_year,incident_month,incident_day,policy_bind_year,policy_bind_month,policy_bind_day
396,57,587498,1,500,1351.72,0,612102,0,2,12,4,5,0,-49400,1,6,339,3,1,1,1,3,0,2640,480,480,1680,13,28,0,0.16275560027224573,13580.64,25,4,1,0,0,1,0,0,0,1,1,0,0,0,1,2015,2,5,1996,10,15
233,39,728839,0,2000,1524.18,0,605220,0,3,2,15,4,0,0,4,4,914,20,3,0,1,0,1,48870,5430,5430,38010,10,3,0,2.6719285123804277,-30579.84,26,2,0,0,0,1,0,1,0,0,1,0,0,0,1,2015,1,8,2001,1,2
123,31,756459,2,500,1326.0,0,438546,1,0,9,1,5,0,-54600,4,4,209,13,1,0,1,2,0,72120,12020,12020,48080,8,24,0,4.532428355957768,-56208.0,16,1,0,1,0,0,1,1,0,0,0,1,0,1,0,2015,2,17,2005,8,5
437,60,901083,0,1000,1269.64,0,602942,1,1,1,6,4,48800,0,4,5,888,10,1,0,1,3,0,84480,7680,15360,61440,3,32,1,5.544878863299833,-69244.32,13,4,0,1,0,0,0,0,1,0,1,0,0,0,1,2015,2,14,1998,1,19
150,30,290162,2,1000,1677.26,0,439690,0,1,11,19,3,40100,0,6,6,594,7,1,1,1,3,1,4590,510,510,3570,13,20,0,0.22805051095238665,15537.119999999999,12,1,0,0,1,1,0,0,0,1,0,0,1,0,0,2015,1,10,1994,3,12
38,28,447226,0,500,1122.95,4000000,473653,0,5,8,9,2,78000,0,6,4,597,4,3,0,0,3,1,74880,12480,12480,49920,0,33,0,5.556792377220713,-61404.6,25,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2015,2,23,1994,8,17
451,61,533941,2,2000,1618.65,2000000,475407,1,0,13,14,4,0,-42600,2,1,175,3,3,1,2,1,1,78100,15620,7810,54670,3,34,1,4.02084041227772,-58676.2,28,4,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,2,4,1998,6,18
22,21,550127,2,1000,1248.05,0,443550,1,2,3,12,0,37500,-54000,4,0,964,3,3,1,1,2,0,53280,5920,0,47360,3,25,0,3.557549777653139,-38303.4,10,0,0,0,0,1,0,0,0,1,0,1,0,1,0,2015,2,15,2007,7,4
25,38,944953,0,1000,1540.91,7000000,608807,0,1,0,14,5,40900,0,5,3,52,0,1,0,1,1,1,4320,480,960,2880,12,11,0,0.2336281807503358,14170.920000000002,30,2,0,0,1,1,0,0,0,1,0,0,1,1,0,2015,2,24,1995,12,7
244,40,645258,0,2000,1267.81,5000000,603123,1,5,3,18,5,0,0,0,4,681,10,1,0,2,1,0,6600,660,1320,4620,0,33,0,0.4338189476341092,8613.72,20,2,0,0,1,1,0,0,0,1,0,0,1,0,1,2015,1,3,1997,7,4
180,38,644081,0,2000,1301.13,0,476685,1,1,6,2,1,41300,-55500,4,6,658,12,1,0,0,2,1,46200,4200,8400,33600,4,27,1,2.9589664368664157,-30586.44,22,2,0,1,0,1,0,0,0,1,0,1,0,1,0,2015,1,15,1998,12,28
91,31,268833,2,1000,1338.4,4000000,431937,1,2,8,14,3,63600,0,0,2,704,19,1,0,1,0,0,60570,6730,6730,47110,9,26,0,3.771294082486551,-44509.2,14,1,0,1,0,0,1,0,0,1,1,0,0,0,0,2015,2,25,1999,9,18
195,37,376879,1,1000,1406.52,8000000,619148,0,4,12,0,4,0,0,4,0,197,12,1,0,0,2,0,44200,4420,4420,35360,7,36,1,2.6187564580193197,-27321.760000000002,23,2,0,1,0,0,1,0,0,0,0,0,0,0,0,2015,1,28,1991,7,11
176,36,641845,0,500,1865.83,5000000,436173,0,1,13,11,4,32800,-50600,6,2,706,17,1,0,2,1,1,47300,4300,8600,34400,13,20,0,2.112554019748137,-24910.04,19,2,0,1,0,1,0,0,0,1,0,1,0,1,0,2015,2,11,1995,3,30
88,30,372912,2,1000,1437.88,0,614383,1,1,13,15,0,42800,-51200,4,4,947,3,1,0,2,0,1,56000,14000,0,42000,3,25,0,3.245518865737521,-38745.44,22,1,0,1,0,0,1,1,0,0,0,1,0,0,0,2015,2,25,1992,8,5
219,43,731450,2,1000,1483.25,0,465100,1,4,3,8,1,90700,-20800,0,5,11,3,3,0,1,1,0,70680,5890,11780,53010,5,16,0,3.971009607281308,-52881.0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,2,9,2010,12,29
223,40,729634,2,500,1201.41,0,437818,1,3,8,12,0,88400,-46500,0,1,719,7,3,1,1,0,0,70510,12820,12820,44870,11,15,0,4.890781109973558,-56093.08,26,2,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,1,27,1994,4,28
22,29,354105,2,2000,1238.62,6000000,463993,0,4,3,19,2,0,-56200,4,6,841,14,1,0,2,3,0,70800,7080,14160,49560,0,23,1,4.763365681161293,-55936.56,13,1,0,1,0,1,0,0,0,0,0,0,0,1,0,2015,2,14,1994,6,8
274,46,351741,0,1000,1372.18,0,439929,0,2,3,3,1,0,0,6,5,549,22,3,0,1,3,0,90600,15100,15100,60400,2,37,0,5.5021935897622765,-74133.84,16,3,0,0,0,0,1,0,1,0,0,1,0,0,1,2015,1,13,1997,2,3
330,47,912665,1,2000,1133.27,0,432218,1,2,2,5,5,0,-56400,1,4,639,20,2,0,0,2,1,60500,11000,5500,44000,5,14,1,4.448778019948174,-46900.76,26,3,0,0,0,0,1,0,1,0,0,1,0,0,0,2015,3,1,2014,5,28
51,34,641934,0,500,1430.8,0,461264,0,6,6,4,4,0,0,1,6,499,23,1,0,2,3,0,64200,6420,19260,38520,6,10,1,3.7391668996365675,-47030.4,18,1,0,1,0,0,1,1,0,0,0,0,0,0,1,2015,2,12,2013,12,25
291,46,832746,0,1000,994.74,0,452701,1,2,0,14,3,0,-55300,4,2,102,8,1,0,2,2,1,5580,620,620,4340,13,28,1,0.46745883346402073,6356.880000000001,20,3,1,0,0,1,0,0,0,1,1,0,0,0,1,2015,1,25,2006,4,13
227,38,279422,0,500,976.67,0,471600,1,6,5,14,4,0,0,4,4,617,16,1,0,1,2,0,72200,14440,7220,50540,2,22,1,6.160388531097164,-60479.96,12,2,0,1,0,1,0,1,0,0,0,0,0,0,1,2015,1,21,2013,10,27
272,41,280709,0,2000,1608.34,0,466718,1,0,4,15,3,33300,-10600,1,6,820,19,1,0,1,1,0,71060,6460,12920,51680,10,1,0,3.6818500234195923,-51759.92,15,2,0,1,0,0,1,0,1,0,0,0,0,0,1,2015,2,16,1991,5,6
210,35,998192,1,500,1433.24,0,476203,1,1,3,19,1,0,-19500,6,5,956,11,3,0,2,1,0,24570,2730,2730,19110,10,3,1,1.4285813959978788,-7371.119999999999,19,1,0,0,0,0,1,1,0,0,0,1,0,0,0,2015,2,22,2014,4,25
179,32,907012,0,2000,1246.68,0,440251,1,6,8,12,3,0,0,1,0,174,10,1,0,0,1,0,53100,5900,5900,41300,11,19,0,3.5494272788526327,-38139.84,19,1,0,1,0,0,0,1,0,0,1,0,0,0,1,2015,1,28,1996,12,15
147,34,806081,1,1000,1275.81,0,472657,0,2,11,7,5,0,-48300,1,1,762,13,1,1,2,2,0,101010,15540,15540,69930,8,24,0,6.597769260313056,-85700.28,27,1,0,1,0,0,1,1,0,0,1,0,0,0,1,2015,1,21,2011,2,1
115,30,903785,0,500,1757.21,0,477695,0,2,9,0,5,46400,0,1,3,66,12,3,0,1,0,1,49140,5460,5460,38220,5,14,0,2.330398757120663,-28053.48,18,1,0,0,0,0,0,1,0,0,1,0,0,0,1,2015,2,2,2000,8,24
398,53,793948,1,2000,1396.43,0,448722,1,0,8,0,4,21500,0,6,2,70,16,1,1,2,1,0,47430,5270,5270,36890,12,9,0,2.8304318870262026,-30672.84,25,3,0,1,0,0,0,1,0,0,0,1,0,0,0,2015,1,29,1990,12,20
204,40,540152,1,500,1256.2,0,448310,1,3,11,10,1,0,0,4,3,485,10,3,1,1,2,1,41700,8340,8340,25020,10,3,0,2.766279254895717,-26625.6,12,2,0,0,0,0,1,0,1,0,1,0,0,0,0,2015,1,7,1991,1,27
103,29,221283,0,500,914.85,0,614867,0,0,9,0,2,72100,0,2,1,265,5,1,0,2,3,0,7110,790,1580,4740,0,23,0,0.647647155271356,3868.2000000000007,20,1,1,0,0,1,0,0,0,1,1,0,0,0,1,2015,2,12,1994,8,23
343,52,629663,1,1000,1053.02,0,602402,1,0,9,3,1,0,0,1,0,708,2,1,0,0,2,0,47630,12990,4330,30310,12,11,1,3.7693174551923674,-34993.76,20,3,0,1,0,0,0,0,1,0,0,0,0,0,1,2015,2,16,2002,1,21
269,44,108844,1,2000,1081.08,0,468104,0,3,8,15,4,36400,-28700,4,6,78,14,1,1,0,2,0,56400,11280,11280,33840,12,18,0,4.347504347504348,-43427.04,11,2,0,1,0,0,0,0,1,0,1,0,0,0,0,2015,2,14,2007,12,5
238,43,444035,0,1000,1524.45,4000000,607458,0,2,5,5,5,0,-44800,0,2,259,21,4,0,0,0,0,42700,4270,4270,34160,10,1,1,2.33417516700012,-24406.6,30,2,0,0,0,1,0,0,0,0,0,1,0,1,0,2015,2,16,1996,5,11
79,25,732169,0,500,1863.04,0,462698,1,0,8,13,1,53400,-35200,5,3,816,0,1,0,2,1,0,67800,13560,6780,47460,8,7,0,3.032677773960838,-45443.520000000004,30,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2015,2,13,2000,11,5
167,36,287489,1,1000,949.44,0,448603,1,5,3,4,2,0,-38400,0,6,185,22,3,0,0,0,0,69680,8710,8710,52260,8,24,1,6.115885855521851,-58286.72,17,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2015,1,19,1994,2,3
196,41,246435,1,2000,1800.76,0,441499,0,3,10,4,2,0,-78600,4,2,210,0,3,0,1,0,0,47800,4780,4780,38240,7,17,0,2.2120289951650047,-26190.88,16,2,0,0,0,1,0,0,0,0,1,0,0,1,0,2015,1,14,2001,7,5
183,38,439844,1,500,1543.68,0,606988,1,5,9,13,1,20200,0,0,2,545,17,1,0,0,1,1,51920,9440,4720,37760,1,4,1,2.802826147042565,-33395.84,24,2,0,1,0,0,1,0,0,1,0,0,0,1,0,2015,1,24,2014,6,11
325,47,900628,2,1000,1690.27,0,438830,1,0,10,10,1,61500,0,5,6,619,11,1,1,0,3,0,72930,6630,6630,59670,4,30,1,3.595579404473842,-52646.76,19,3,0,1,0,0,1,1,0,0,0,0,0,0,1,2015,1,14,2006,2,5
140,32,713172,1,1000,985.97,5000000,457793,1,1,10,6,2,0,0,5,4,683,13,1,0,2,3,0,82170,14940,7470,59760,3,32,1,6.944937472742579,-70338.36,30,1,0,1,0,0,1,1,0,0,0,0,0,1,0,2015,2,1,1996,10,23
156,37,371635,0,1000,1086.48,6000000,444903,0,0,6,10,4,0,-53800,1,4,795,17,3,0,1,1,1,77440,14080,7040,56320,11,21,0,5.939670618265715,-64402.24,26,2,0,0,0,1,0,0,1,0,0,1,0,0,1,2015,1,16,1991,10,13
344,51,437442,1,1000,959.83,0,435809,1,5,11,13,1,0,-38700,1,3,574,18,3,0,2,2,1,75400,17400,11600,46400,2,38,1,6.546298129182598,-63882.04,19,3,0,0,0,0,1,1,0,0,0,0,0,0,0,2015,2,2,2008,6,27
120,30,563878,2,500,956.69,0,438237,1,0,8,12,0,39600,-64300,1,2,654,20,1,0,1,1,1,87100,8710,8710,69680,10,1,0,7.586922967035647,-75619.72,25,1,0,1,0,0,0,0,1,0,1,0,0,1,0,2015,2,6,2002,7,16
389,53,714738,1,2000,791.47,0,477260,0,5,1,5,4,0,0,0,5,68,6,1,0,1,2,0,6300,630,1260,4410,8,7,1,0.6633226780547589,3197.6399999999994,24,3,0,0,1,1,0,0,0,1,1,0,0,0,1,2015,1,1,1998,3,21
409,57,538466,2,1000,1191.8,6000000,435299,0,2,10,8,4,55600,0,1,5,665,19,1,0,1,0,0,73320,6110,12220,54990,5,16,0,5.126699110589025,-59018.4,13,4,0,1,0,0,1,0,1,0,0,0,0,0,0,2015,1,6,1995,7,29
143,34,847123,1,500,1442.27,0,435100,0,1,8,8,5,67900,0,1,1,970,10,1,0,2,3,1,58500,11700,5850,40950,4,30,0,3.3800883329751024,-41192.76,26,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2015,2,17,2014,3,19
64,29,796375,0,2000,1202.28,0,479327,0,2,3,6,2,0,-61400,5,2,450,4,1,0,1,2,0,43700,4370,4370,34960,9,29,1,3.028967184571536,-29272.64,18,1,0,1,0,0,1,0,0,0,1,0,0,1,0,2015,1,12,2011,10,22
460,57,396590,0,2000,1567.37,0,602514,1,3,2,16,0,62500,0,1,5,542,10,1,0,2,3,0,58300,5830,11660,40810,9,26,1,3.0996722747872765,-39491.56,11,4,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,2,15,1997,11,7
203,38,155724,1,500,1394.43,0,606352,1,5,7,16,1,0,0,5,1,458,7,1,0,0,1,1,55440,0,6160,49280,9,26,1,3.3131817301693167,-38706.84,26,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,1,31,1998,2,20
254,45,633375,1,500,1083.64,0,614372,0,3,7,13,0,59800,0,0,1,747,19,3,1,0,0,0,79680,13280,13280,53120,2,0,0,6.12749621645565,-66676.32,21,2,0,0,0,1,0,0,0,1,0,1,0,1,0,2015,2,27,2003,9,17
2,20,480094,2,1000,1189.98,4000000,613327,1,2,2,9,2,0,-54700,6,1,107,22,1,0,1,3,1,48360,4030,8060,36270,1,5,0,3.3866115396897425,-34080.24,25,0,0,1,0,0,1,0,1,0,1,0,0,0,1,2015,2,1,2003,3,9
106,30,790442,0,500,538.17,0,433782,1,6,13,15,3,49700,-60200,0,0,635,23,1,0,2,2,0,51120,5680,5680,39760,8,12,0,7.91571436534924,-44661.96,20,1,0,1,0,1,0,0,1,0,0,1,0,1,0,2015,2,10,2003,4,13
231,37,991553,0,500,920.81,0,467654,1,2,11,5,5,0,0,4,2,369,14,1,1,2,0,0,71190,0,7910,63280,8,7,1,6.442697190517046,-60140.28,28,2,0,1,0,1,0,1,0,0,0,0,0,1,0,2015,2,13,1991,12,12
218,43,737483,1,500,1521.55,0,477856,1,0,8,14,2,61100,-64500,4,2,321,18,1,0,1,3,1,68200,13640,6820,47740,4,30,1,3.735226140010735,-49941.4,22,2,0,1,0,1,0,1,0,0,0,0,0,1,0,2015,1,2,1996,2,14
249,43,577858,0,2000,1148.58,0,475524,1,4,0,9,1,0,-71200,4,0,584,4,3,1,2,1,1,57100,5710,5710,45680,6,8,0,4.142796612628928,-43317.04,11,2,0,0,0,1,0,1,0,0,0,1,0,0,0,2015,2,16,1990,9,16
29,25,235220,1,2000,1352.83,0,464959,0,5,4,16,3,0,-71700,4,2,75,4,4,1,1,2,1,64890,7210,7210,50470,9,29,1,3.9971762897038063,-48656.04,12,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2015,1,22,2014,11,1
128,35,469966,2,500,1366.6,0,620493,1,4,6,11,2,0,0,1,1,852,10,3,0,2,1,0,88220,16040,16040,56140,3,25,0,5.379530708815065,-71820.8,17,1,0,0,0,0,0,1,0,0,1,0,0,0,1,2015,1,1,2004,7,22
102,32,783494,0,500,1537.07,3000000,457733,0,3,12,5,5,0,0,2,3,614,11,1,0,1,0,0,47400,9480,4740,33180,3,32,1,2.5698244061753854,-28955.16,21,1,0,1,0,0,1,0,1,0,0,1,0,0,0,2015,2,4,2014,9,2
437,60,901083,0,1000,1269.64,0,602942,1,1,1,6,4,48800,0,4,5,888,10,1,0,1,3,0,84480,7680,15360,61440,3,32,1,5.544878863299833,-69244.32,13,4,0,1,0,0,0,0,1,0,1,0,0,0,1,2015,2,14,1998,1,19
297,48,751612,2,1000,1464.73,3000000,443861,0,6,3,9,2,54900,-36700,1,0,860,17,3,0,0,0,0,51480,5720,5720,40040,12,18,0,2.9288674363193214,-33903.24,12,3,0,0,0,0,1,1,0,0,0,1,0,1,0,2015,1,25,2009,6,22
199,37,982871,2,500,1262.08,0,474615,0,3,12,18,5,48500,0,0,1,264,4,1,0,0,3,0,60170,10940,10940,38290,9,29,1,3.9729388522650444,-45025.04,14,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,1,8,1997,7,27
428,54,492745,2,2000,1506.21,0,453407,0,5,13,11,4,0,-24400,1,5,413,16,3,0,1,0,0,76560,12760,6380,57420,9,35,0,4.235797133201878,-58485.479999999996,16,3,0,0,0,0,1,1,0,0,1,0,0,0,0,2015,1,22,2004,2,4
260,43,979963,2,500,982.22,0,604279,1,3,3,16,1,54500,-72100,1,5,243,18,1,0,1,0,0,75400,15080,7540,52780,6,8,0,6.39707329654592,-63613.36,14,2,0,1,0,0,0,1,0,0,0,1,0,0,0,2015,2,12,2009,6,3
216,38,421940,2,1000,1384.64,5000000,600754,1,0,12,2,4,0,0,5,1,528,16,1,0,2,3,0,66600,16650,11100,38850,7,17,1,4.008262075340883,-49984.32,13,2,0,1,0,1,0,0,0,1,0,1,0,0,0,2015,1,9,2014,6,3
121,34,571462,2,500,1285.42,0,465440,0,4,8,18,5,0,0,5,4,63,11,1,0,1,1,0,67300,6730,6730,53840,4,30,1,4.363035687427715,-51874.96,25,1,0,1,0,0,0,1,0,0,0,0,0,0,1,2015,1,21,1991,2,11
215,42,519312,0,500,1848.81,0,435489,0,3,13,18,3,0,-49000,6,3,157,20,3,1,2,2,1,68520,11420,5710,51390,11,21,1,3.088473125956696,-46334.28,22,2,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,2,6,2008,10,28
119,27,515698,2,2000,1097.64,0,614812,0,2,13,18,2,27100,0,3,3,10,16,2,0,1,0,0,63720,7080,21240,35400,0,33,0,4.8376516890783865,-50548.32,19,1,0,0,0,1,0,0,1,0,0,0,0,1,0,2015,2,6,1997,8,5
261,46,348814,1,1000,1245.61,0,478703,0,4,13,0,3,0,0,1,1,464,11,1,1,1,0,0,59670,9180,9180,41310,5,13,0,3.992019974149212,-44722.68,17,3,0,1,0,0,0,1,0,0,0,1,0,0,1,2015,2,12,1992,9,24
285,41,186934,1,1000,1436.79,0,608177,1,6,9,17,5,70900,0,4,3,227,23,1,1,2,3,0,108480,18080,18080,72320,13,28,0,6.291803255868986,-91238.52,10,2,0,1,0,1,0,1,0,0,0,0,0,0,0,2015,1,24,2014,1,5
436,58,987905,0,2000,1407.01,5000000,475705,0,6,12,17,2,47400,-27600,6,5,290,10,1,0,0,2,0,59900,11980,5990,41930,2,37,1,3.547712288232967,-43015.880000000005,28,4,0,1,0,1,0,0,0,1,0,0,0,1,0,2015,1,10,2002,4,30
283,41,566720,0,500,1195.01,0,476227,1,0,11,15,3,60700,-54300,6,3,60,13,3,0,0,2,0,42700,0,6100,36600,8,24,1,2.9776598801125793,-28359.88,14,2,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,1,8,2012,10,25
239,40,488724,2,500,1463.95,0,430567,1,3,11,16,3,0,0,0,6,392,20,3,0,0,0,1,69740,6340,6340,57060,4,27,0,3.9698532509079314,-52172.6,22,2,0,0,0,1,0,0,0,1,0,1,0,0,0,2015,2,11,2004,11,29
421,57,110122,2,2000,1206.26,0,459955,1,0,1,3,3,69900,0,0,0,734,22,3,1,0,0,0,78500,15700,7850,54950,1,4,0,5.42309839227585,-64024.880000000005,10,4,0,0,0,0,0,0,0,1,1,0,0,1,0,2015,1,31,2002,4,2
186,37,165565,0,2000,1628.0,0,606487,1,3,8,8,4,0,0,1,2,992,22,1,1,1,2,1,55600,11120,5560,38920,7,17,0,2.846027846027846,-36064.0,16,2,0,1,0,1,0,0,0,0,0,1,0,1,0,2015,1,28,2009,2,20
222,42,922565,1,500,1124.6,0,612904,0,0,1,10,1,0,0,1,0,447,23,3,1,0,0,0,51740,11940,7960,31840,7,36,0,3.833955776868813,-38244.8,19,2,0,0,0,1,0,0,0,1,1,0,0,1,0,2015,1,30,1999,5,23
102,28,810189,0,500,1075.41,0,445648,0,4,6,15,5,55200,0,3,3,793,6,1,0,1,0,0,73400,7340,7340,58720,4,27,0,5.687753198005101,-60495.08,29,1,0,1,0,0,1,0,0,1,0,1,0,1,0,2015,2,15,1999,8,29
81,25,524230,2,500,920.3,5000000,461958,1,2,12,10,3,51000,-67900,6,2,971,11,3,0,1,0,0,73920,13440,6720,53760,6,10,1,6.693469520808433,-62876.4,22,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,2,21,2014,2,23
328,46,174701,1,500,1314.6,0,458139,1,4,9,8,1,24800,0,6,2,863,0,1,0,2,3,0,70290,12780,6390,51120,10,1,1,4.455727978092195,-54514.8,27,3,0,1,0,1,0,0,1,0,0,1,0,0,1,2015,2,23,1996,6,19
100,33,507452,0,500,1124.59,6000000,459428,0,1,0,9,1,67300,0,0,1,455,4,1,0,1,2,0,40800,6800,6800,27200,2,37,0,3.0233240558781427,-27304.920000000002,21,1,0,1,0,1,0,0,1,0,1,0,0,1,0,2015,2,26,2005,4,17
96,29,465065,2,1000,1274.7,5000000,618493,0,1,9,10,2,47500,-58700,0,6,435,15,3,1,2,3,1,55400,5540,11080,38780,3,32,1,3.621767213200491,-40103.6,21,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,1,11,2006,12,24
252,39,868283,2,1000,1086.21,0,455340,0,3,4,10,4,68500,-57500,4,6,161,18,1,0,1,2,0,50490,5610,5610,39270,9,26,0,3.8735603612561107,-37455.479999999996,24,2,0,1,0,0,1,0,0,1,1,0,0,1,0,2015,2,13,2006,2,6
205,42,471938,1,2000,1387.7,4000000,470104,1,2,8,16,2,0,0,6,1,327,19,1,0,2,1,0,86130,15660,15660,54810,3,32,0,5.172227426677235,-69477.6,30,2,0,1,0,1,0,0,0,1,1,0,0,0,0,2015,1,18,2008,2,3
80,25,992145,1,2000,1075.18,5000000,601112,1,6,1,8,0,67700,-58400,2,4,252,5,1,0,2,0,1,6930,1260,630,5040,12,18,0,0.5371193660596365,5972.16,24,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2015,2,21,2012,3,1
175,36,155604,0,500,1185.44,0,437580,0,5,3,11,1,44900,-52500,0,3,385,15,3,1,2,1,1,42680,3880,7760,31040,0,31,1,3.0002924371260176,-28454.72,19,2,0,0,0,1,0,0,0,1,0,0,0,0,1,2015,1,30,1992,3,3
211,40,253085,1,1000,1575.86,0,461275,1,6,7,17,3,0,0,6,4,987,3,1,0,1,1,0,3190,580,290,2320,1,5,0,0.16869095816464239,15720.32,21,2,0,0,1,1,0,0,0,1,0,0,1,0,1,2015,1,12,1991,4,25
169,36,607351,2,500,1616.26,0,617804,0,2,3,19,4,50700,-57600,1,6,814,0,3,0,2,3,0,77440,14080,7040,56320,4,27,0,3.992756940921222,-58044.880000000005,21,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2015,2,9,1998,12,11
193,40,311783,0,500,1233.85,0,457463,1,1,5,5,0,0,0,3,2,296,23,3,0,2,1,1,64260,0,14280,49980,5,13,0,4.340073752887304,-49453.8,26,2,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,2,28,2005,2,25
166,37,666333,1,2000,1337.28,8000000,610393,0,3,2,15,0,27500,0,6,5,900,10,3,0,2,2,0,67140,7460,7460,52220,5,14,1,4.18386575735822,-51092.64,19,2,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,2,28,2008,6,19
111,29,235869,1,500,1239.55,2000000,464736,1,6,4,11,3,0,0,4,5,135,1,1,0,1,1,1,52800,4800,9600,38400,8,24,1,3.5496752853858258,-37925.4,29,1,0,1,0,0,1,1,0,0,0,0,0,1,0,2015,1,9,2011,1,22
211,38,752504,2,1000,1055.09,0,433250,1,5,13,18,3,0,0,1,1,223,12,1,0,0,3,1,91520,8320,16640,66560,2,38,1,7.2284512853563845,-78858.92,20,2,0,1,0,0,0,1,0,0,0,1,0,1,0,2015,1,27,1997,5,15
197,41,500639,0,1000,1324.78,0,478640,1,6,9,1,1,0,-64500,0,4,886,6,1,0,2,2,1,76400,15280,7640,53480,13,20,1,4.805829395572598,-60502.64,28,2,0,1,0,0,0,0,0,1,0,0,0,0,1,2015,1,10,1996,6,27
369,55,577810,0,2000,1589.54,0,444734,0,1,5,4,0,55400,0,5,0,939,6,3,0,2,0,1,85300,17060,8530,59710,12,18,0,4.471943665043556,-66225.52,22,3,0,0,0,1,0,0,0,1,1,0,0,1,0,2015,1,27,2013,4,15
284,48,498140,2,2000,769.95,0,605486,0,5,9,12,1,0,-44200,1,2,0,16,2,0,2,3,0,60940,5540,11080,44320,1,4,1,6.595666385263112,-51700.6,12,3,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,1,19,1997,5,15
140,31,388671,0,2000,1554.86,6000000,608758,1,3,1,0,5,59000,0,6,0,399,2,1,1,1,2,0,6120,680,680,4760,6,10,1,0.3280038074167449,12538.32,23,1,1,0,0,1,0,0,0,1,1,0,0,1,0,2015,2,16,1997,5,1
86,26,391652,0,500,1382.88,7000000,434923,0,3,12,6,2,0,-30300,4,3,142,11,1,0,1,1,1,81840,14880,7440,59520,3,25,1,4.931736665509661,-65245.44,14,1,0,1,0,1,0,0,0,1,1,0,0,0,0,2015,1,12,1998,10,12
108,31,148498,2,2000,1112.04,6000000,472209,1,6,7,0,3,52800,-54300,4,0,741,5,1,0,1,3,0,4290,780,780,2730,13,28,0,0.3214812416819539,9054.48,27,1,1,0,0,1,0,0,0,1,1,0,0,1,0,2015,1,13,2002,1,4
230,37,776950,1,1000,1060.74,0,471585,0,6,12,15,3,0,-51500,4,1,18,15,1,1,2,3,0,49100,9820,4910,34370,11,19,1,3.8573700121298966,-36371.119999999995,29,2,0,1,0,1,0,0,0,0,0,0,0,0,1,2015,1,9,2005,4,11
414,52,373935,2,500,1335.13,0,452647,1,2,4,5,4,44000,-71000,4,3,298,13,1,1,1,1,0,54810,6090,6090,42630,3,32,1,3.421015182042198,-38788.44,26,3,0,1,0,1,0,0,0,1,0,1,0,0,1,2015,1,7,2003,2,13
338,47,430794,0,2000,1486.04,0,615688,1,0,1,2,3,0,-56200,2,4,906,1,3,0,2,3,0,64100,12820,6410,44870,4,30,1,3.5945645249567084,-46267.520000000004,11,3,0,0,0,1,0,0,1,0,0,0,0,1,0,2015,1,14,2008,1,25
110,33,322613,2,1000,1183.48,0,442389,0,0,7,3,0,0,0,5,3,127,19,1,0,2,3,0,55200,13800,9200,32200,10,2,1,3.886842194206915,-40998.24,10,1,0,1,0,1,0,0,0,0,0,0,0,1,0,2015,1,26,1995,4,16
105,33,830414,1,500,1310.76,0,476737,1,2,0,11,1,0,-40900,5,4,928,8,1,1,0,1,0,70290,12780,6390,51120,0,23,0,4.468781470292044,-54560.880000000005,17,1,0,1,0,0,0,0,1,0,0,1,0,0,1,2015,2,17,1996,7,8
151,37,931625,2,500,1366.42,0,476198,1,0,10,6,4,44000,0,4,0,645,14,3,0,1,2,1,59100,5910,5910,47280,9,26,1,3.6043090704175875,-42702.96,27,2,0,0,0,1,0,1,0,0,0,1,0,1,0,2015,2,15,2012,10,18
279,45,598308,2,2000,1333.97,6000000,620819,1,4,7,3,4,61100,-30700,4,0,672,21,3,0,1,0,0,61050,11100,11100,38850,4,30,1,3.8138039086336275,-45042.36,14,2,0,0,0,1,0,0,1,0,0,0,0,1,0,2015,1,12,1992,1,28
